"trade_date","ts_code","name","industry","area","pe","float_share","total_share","total_assets","liquid_assets","fixed_assets","reserved","reserved_pershare","eps","bvps","pb","list_date","undp","per_undp","rev_yoy","profit_yoy","gpr","npr","holder_num"
"20250214","688239.SH","航宇科技","航空","贵州","29.31","1.47","1.48","42.89","30.7","8.43","11.83","8","1.02","12.44","3.13","20210705","5.46","3.7","-17.44","-11.7","29.09","10.37","7680"
"20250214","688090.SH","瑞松科技","专用机械","广东","764.1","0.94","0.94","16.13","11.64","3.02","6.35","6.74","0.05","9.49","4.85","20200217","1.51","1.6","1.31","-78.1","19.11","1.02","4112"
"20250214","002204.SZ","大连重工","专用机械","辽宁","17.89","19.31","19.31","253.7","191.28","45.54","23.29","1.21","0.21","3.75","1.3","20080116","28.36","1.47","10.06","25.33","19","3.89","68091"
"20250214","300245.SZ","天玑科技","软件服务","上海","0","3.11","3.13","15.41","10.46","2.46","7.15","2.28","-0.05","4.27","3.69","20110719","3.24","1.03","1.19","65.33","25.97","-7.63","35360"
"20250214","001206.SZ","依依股份","造纸","天津","18.45","1.06","1.85","20.55","13.02","5.8","11.15","6.03","0.82","9.79","2.05","20210518","4.48","2.43","33.43","72.72","19.57","11.47","16123"
"20250214","300783.SZ","三只松鼠","食品","安徽","25.37","2.8","4.01","45.88","33.36","4.94","5.23","1.31","0.86","6.98","4.12","20190712","17.26","4.3","56.46","101.15","25.44","4.76","35254"
"20250214","600386.SH","北巴传媒","汽车服务","北京","118.16","8.06","8.06","45.49","18.82","14.55","2.17","0.27","0.03","2.21","2.21","20010216","5.38","0.67","-5.69","106.18","16.32","1.31","31941"
"20250214","300898.SZ","熊猫乳品","乳制品","浙江","29.16","1.15","1.24","10.82","7.16","2.07","4.15","3.35","0.63","7.74","3.16","20201016","3.49","2.82","-19.83","-4.48","28.06","13.67","15219"
"20250214","688028.SH","沃尔德","机械基件","北京","30.84","1.43","1.52","22.79","7.94","7.96","14.51","9.55","0.5","12.63","1.64","20190722","3.22","2.12","17","2.68","45.6","15.31","8115"
"20250214","003042.SZ","中农联合","农药化肥","山东","0","1.27","1.42","38.69","14.15","12.74","8.09","5.68","-0.39","9.98","1.59","20210406","4.2","2.95","12.7","34.56","11.21","-3.67","20127"
"20250214","830879.BJ","基康仪器","电器仪表","北京","29.44","1.13","1.39","6.6","5.73","0.57","3.08","2.21","0.34","3.99","3.3","20221220","1.08","0.78","13.25","-3.01","56.02","20.1","3203"
"20250214","002423.SZ","中粮资本","多元金融","河南","18.59","23.04","23.04","1549.2","637.19","12.18","95.69","4.15","0.55","9.46","1.45","20100603","69.72","3.03","-48.75","35.3","-8.75","175.5","70699"
"20250214","002217.SZ","*ST合泰","元器件","福建","0","56.8","74.79","64.33","26.17","23.56","44.58","0.6","-0.39","-2.48","-0.89","20080220","-157.04","-2.1","-75.47","62.7","-34.29","-126.25","69872"
"20250214","002247.SZ","聚力文化","其他建材","浙江","7.96","6.44","8.51","10.09","5.97","2.77","30.24","3.55","0.26","0.74","3.74","20080612","-33.07","-3.89","-8.97","164.38","20.62","34.93","34500"
"20250214","300175.SZ","朗源股份","食品","山东","0","4.71","4.71","6.03","2.89","2.42","1.5","0.32","-0.06","1.2","4.58","20110215","-1.03","-0.22","13.79","-74.39","12.46","-19.17","25675"
"20250214","600117.SH","西宁特钢","特种钢","青海","0","32.55","32.55","130.69","26.82","92.54","45.65","1.4","-0.12","1.55","1.42","19971015","-30.51","-0.94","24.61","65.48","-6.88","-14.38","42360"
"20250214","688061.SH","灿瑞科技","半导体","上海","0","0.43","1.15","27","20.27","2.26","20.93","18.22","-0.2","21.6","1.43","20221018","2.97","2.58","37.3","-47.78","26.71","-5.53","9108"
"20250214","603650.SH","彤程新材","化工原料","上海","36.16","5.96","5.99","79.92","28.22","13.23","9.27","1.55","0.73","5.5","6.42","20180627","18.08","3.02","10.45","25.31","25.44","18.66","49148"
"20250214","871970.BJ","大禹生物","化学制药","山西","0","0.69","1.11","4.01","0.7","2.91","0.86","0.77","-0.14","2.7","2.25","20220518","0.92","0.83","-22.5","-156.06","24.43","-18.06","5800"
"20250214","002798.SZ","帝欧家居","家居用品","四川","0","3.24","3.94","67.17","30.91","18.35","22.61","5.74","-0.39","4.52","0.86","20160525","-8.29","-2.1","-25.4","-115.89","21.43","-6.88","22197"
"20250214","873679.BJ","前进科技","机械基件","浙江","38.78","0.26","0.56","5.19","1.91","0.94","2.24","4.01","0.33","8.95","1.92","20231110","1.89","3.38","0","0","36.41","21.73","3267"
"20250214","002163.SZ","海南发展","装修装饰","深圳","0","8.04","8.45","58.75","34.05","8.01","9.88","1.17","-0.28","1.44","6.19","20070823","-6.82","-0.81","-3","-258.18","6.91","-11.1","61590"
"20250214","600113.SH","浙江东日","区域地产","浙江","40.07","4.11","4.21","35.7","15.09","3.19","3.9","0.93","0.25","5.64","2.37","19971021","14.75","3.5","2.9","-1.05","40.15","17.26","21056"
"20250214","000980.SZ","众泰汽车","汽车配件","浙江","0","48.92","50.43","54.71","28.39","9.77","184.78","3.66","-0.07","0.18","12.46","20000616","-226.34","-4.49","-27.63","25.57","15.77","-86.8","242000"
"20250214","600675.SH","中华企业","区域地产","上海","0","60.46","60.46","566.28","438.03","6.86","12.87","0.21","-0.09","2.34","1.19","19930924","59.05","0.98","-82.31","-167.47","24","-29.97","61651"
"20250214","872541.BJ","铁大科技","运输设备","上海","49.29","0.9","1.37","5.55","4.57","0.12","0.65","0.47","0.18","2.89","4.05","20230310","1.54","1.12","0.96","53.22","47.21","15.46","3902"
"20250214","002667.SZ","威领股份","小金属","湖南","0","2.36","2.42","18.72","4.87","6.14","4.37","1.8","-0.48","2.32","4.33","20120329","-0.77","-0.32","-55.48","-52.15","7.03","-38.64","34778"
"20250214","300660.SZ","江苏雷利","电气设备","江苏","46.08","3.19","3.19","63.13","42.94","11.22","16.8","5.26","0.76","10.59","4.38","20170602","11.92","3.73","10.2","-4.42","28.76","10.61","33720"
"20250214","603895.SH","天永智能","专用机械","上海","0","1.08","1.08","14.93","12.94","0.76","3.76","3.48","-0.17","3.2","7.69","20180122","-1.61","-1.49","-23.2","-317.76","22.74","-4.5","8224"
"20250214","300515.SZ","三德科技","电器仪表","湖南","29.83","1.84","2.06","11.37","7.15","2.14","1.67","0.81","0.39","3.61","4.18","20160608","3.54","1.72","5.99","48.15","58.63","23.33","12322"
"20250214","301005.SZ","超捷股份","汽车配件","上海","115.38","1.32","1.35","11.69","6.72","3.73","4.51","3.34","0.19","5.69","5.11","20210601","1.87","1.39","33.21","26.74","22.65","4.66","12630"
"20250214","002124.SZ","ST天邦","农业综合","浙江","3.48","19.74","22.22","138.72","23.06","73.64","41.56","1.87","0.6","1.6","1.75","20070403","-31.21","-1.4","-1.68","185.67","15.65","18.79","75313"
"20250214","002809.SZ","红墙股份","化工原料","广东","33.17","1.38","2.1","25.75","16.49","1.3","4.36","2.07","0.19","7.61","1.1","20160823","8.74","4.16","-16.98","-39.37","28.98","8.41","15186"
"20250214","000735.SZ","罗 牛 山","农业综合","海南","15.57","11.51","11.52","101.06","35.89","33.59","16.02","1.39","0.3","3.75","1.65","19970611","8.68","0.75","1.15","303.83","17.86","12.19","97100"
"20250214","002132.SZ","恒星科技","钢加工","河南","158.71","13.99","14.02","81.37","30.04","39.48","16.79","1.2","0.01","2.59","1.09","20070427","5.79","0.41","12.1","-64.67","9.97","0.5","60300"
"20250214","300571.SZ","平治信息","互联网","浙江","602.16","1.16","1.4","38.77","25.59","4.19","5.52","3.96","0.04","11.36","3.02","20161213","8.22","5.89","-12.04","-72.44","8.95","0.6","14561"
"20250214","002188.SZ","中天服务","房产服务","浙江","364.85","2.57","3.27","3.35","2.96","0.03","17.34","5.3","0.01","0.46","9.76","20071122","-19.01","-5.81","6.01","-84.55","22.55","1.06","18727"
"20250214","300077.SZ","国民技术","半导体","深圳","0","5.66","5.83","37.21","17.45","5.44","24.46","4.2","-0.26","1.85","13.41","20100430","-21.67","-3.72","8.01","57.49","19.99","-20.22","86594"
"20250214","600371.SH","万向德农","种植业","黑龙江","38.15","2.93","2.93","8.04","6.06","0.65","0.23","0.08","0.18","1.96","4.6","20020916","1.71","0.58","23.49","0.87","26.61","20.64","34287"
"20250214","300304.SZ","云意电气","汽车配件","江苏","18.09","8.56","8.78","39.47","28.8","5.25","4.26","0.49","0.35","3.34","2.53","20120321","15.52","1.77","31.77","31.27","32.54","21.34","42520"
"20250214","002289.SZ","ST宇顺","元器件","深圳","0","2.59","2.8","3.22","1.14","1.04","17.05","6.08","-0.06","0.83","4.75","20090903","-17.69","-6.31","6.79","-467.68","18.59","-10.14","8000"
"20250214","002949.SZ","华阳国际","建筑工程","深圳","22.99","1.5","1.96","31.31","16.99","7","6.45","3.29","0.57","7.27","2.41","20190226","4.82","2.46","-22.9","-19.46","34.03","14.61","12866"
"20250214","835508.BJ","殷图网联","电气设备","北京","0","0.26","0.5","2.51","2.24","0.01","0.97","1.94","-0.16","3.84","9.41","20200727","0.31","0.62","3.71","-346.26","37.1","-19.27","4783"
"20250214","688368.SH","晶丰明源","半导体","上海","0","0.88","0.88","22.05","11.13","0.51","10.19","11.6","-0.62","14.86","5.89","20191014","2.27","2.58","18.78","-55.32","36.11","-2.72","5209"
"20250214","003032.SZ","传智教育","文教休闲","江苏","0","2.73","4.02","16.29","9.7","0.03","2.64","0.66","-0.1","3.34","2.7","20210112","6","1.49","-59.45","-140.48","34.76","-22.8","46610"
"20250214","300973.SZ","立高食品","食品","广东","23.74","1.14","1.69","40.36","18.16","10.87","13.93","8.22","1.21","13.56","2.8","20210415","7.12","4.2","5.22","28.21","32.17","7.37","9668"
"20250214","871478.BJ","巨能股份","专用机械","宁夏","0","0.23","0.76","4.73","4.04","0.49","1.1","1.44","-0.07","3.42","8.61","20230512","0.61","0.8","14.71","-146.74","22.22","-3.22","3605"
"20250214","002638.SZ","勤上股份","家用电器","广东","0","13.47","14.37","27.29","14.81","1.08","33.64","2.34","-0.03","1.7","1.33","20111125","-23.84","-1.66","18.39","-167.54","13.62","-14.37","35663"
"20250214","002646.SZ","天佑德酒","白酒","青海","60.91","4.76","4.82","33.05","18.98","10.17","13.3","2.76","0.12","5.88","1.65","20111222","9.04","1.88","4.89","-45.8","59.36","5.83","55686"
"20250214","600869.SH","远东股份","电气设备","青海","0","22.19","22.19","210.07","145.76","27","13.57","0.61","-0.04","2.02","2.26","19950206","6.35","0.29","4.78","-125.81","10.31","-0.82","60594"
"20250214","600336.SH","澳柯玛","家用电器","山东","1452.55","7.98","7.98","78.69","51.13","10.66","11.78","1.48","0.004","3.13","2.19","20001229","3.47","0.43","-11.51","-97.39","13.58","0.08","53365"
"20250214","603711.SH","香飘飘","软饮料","浙江","249.69","4.12","4.12","48.93","29.44","13.76","6.68","1.62","0.04","7.9","1.81","20171130","19.59","4.75","-2.05","408.99","34.64","0.9","14190"
"20250214","000798.SZ","中水渔业","渔业","北京","116.67","3.66","3.66","67.14","35.32","23.79","3.34","0.91","0.04","1.34","5.14","19980212","-2.86","-0.78","16.82","26.57","3.51","1.35","25930"
"20250214","837006.BJ","晟楠科技","航空","江苏","132.3","0.34","0.9","5.44","4.02","0.74","1.75","1.94","0.14","3.81","6.48","20230518","0.65","0.72","-28.79","-63.79","50.31","17.64","3689"
"20250214","002591.SZ","恒大高新","环境保护","江西","81.89","2.24","3","8.96","4.38","2.2","8.16","2.72","0.05","2.28","2.26","20110621","-4.6","-1.53","8.6","279.53","14.79","4.6","26931"
"20250214","300917.SZ","特发服务","房产服务","深圳","79.17","1.69","1.69","19.61","17.84","0.41","3.91","2.31","0.48","6.36","8.05","20201221","4.68","2.77","14.32","-2.38","11.09","4.49","32481"
"20250214","300337.SZ","银邦股份","铝","江苏","71.28","7.11","8.22","53.36","31.49","9.47","5.71","0.7","0.13","2.11","6.01","20120718","2.62","0.32","15.92","58.59","10.5","2.87","68191"
"20250214","600939.SH","重庆建工","建筑工程","重庆","0","19.02","19.02","848.47","656.84","13.05","17.83","0.94","-0.03","4.15","0.69","20170221","19.48","1.02","-37.73","-128.12","6.77","-0.26","40763"
"20250214","688371.SH","菲沃泰","元器件","江苏","143.82","1.27","3.35","20.23","10.13","8.31","17.17","5.12","0.08","5.67","2.75","20220802","-0.2","-0.06","63.18","181.42","52.35","7.86","9235"
"20250214","600628.SH","新世界","百货","上海","59.84","6.47","6.47","55.93","22.91","24.57","15.66","2.42","0.1","6.53","1.24","19930119","18.65","2.88","0.04","26.79","41.18","8.03","33339"
"20250214","300201.SZ","海伦哲","工程机械","江苏","29.51","10.05","10.09","24.95","17.01","2.99","1.01","0.1","0.13","1.37","3.8","20110407","4.47","0.44","-6.75","0.1","33.85","13.35","43361"
"20250214","000852.SZ","石化机械","化工机械","湖北","53.89","9.41","9.56","103.56","84.73","12.98","17.1","1.79","0.09","3.23","1.97","19981126","2.8","0.29","-7.88","-3.81","15.6","1.85","35817"
"20250214","300209.SZ","*ST有树","互联网","湖南","0","4.9","9.29","2.99","1.8","0.87","32.7","3.52","-0.07","-1.01","-4.56","20110426","-40.87","-4.4","-4.83","78.54","36.17","-10.74","16168"
"20250214","603867.SH","新化股份","化工原料","浙江","19.41","1.88","1.88","41.23","18.35","13.26","5.25","2.8","0.98","11.57","2.15","20190627","13.92","7.42","15.01","-11.8","20.96","9.76","10624"
"20250214","002314.SZ","南山控股","区域地产","深圳","0","13.38","27.08","738.38","381.53","59.79","19.21","0.71","-0.13","3.66","0.63","20091203","49.38","1.82","-55.92","-1829.76","23.08","-6.53","46939"
"20250214","002666.SZ","德联集团","化工原料","广东","34.97","4.51","7.88","50.55","32.64","6.88","10.4","1.32","0.1","4.45","1.04","20120327","16.33","2.07","-13.26","52.42","14.19","2.2","39448"
"20250214","002067.SZ","景兴纸业","造纸","浙江","76.46","11.16","12.53","83.75","33.23","38.53","18.05","1.44","0.04","4.57","0.89","20060915","23.21","1.85","-0.7","-0.5","6.64","1.21","62982"
"20250214","000062.SZ","深圳华强","元器件","深圳","70.27","10.44","10.46","165.64","116.08","2.76","6.38","0.61","0.25","6.87","3.47","19970130","49.2","4.7","13.63","-35.14","8.25","1.95","114104"
"20250214","603390.SH","通达电气","汽车配件","广东","183.96","3.5","3.52","17.69","9.55","4.82","9.07","2.58","0.05","4.49","2.6","20191125","2.59","0.74","9.96","541.09","28.3","3.84","30431"
"20250214","301067.SZ","显盈科技","元器件","深圳","416.43","0.56","0.97","13.01","5.8","3.81","5.57","5.73","0.06","8.67","3.7","20210922","1.69","1.74","33.13","-62.66","21.03","0.41","15905"
"20250214","000017.SZ","深中华A","服饰","深圳","406.71","3.03","6.89","3.72","3.63","0.02","7.8","1.13","0.01","0.46","12.72","19920331","-11.85","-1.72","-19.81","46.86","6.64","2.48","59368"
"20250214","600830.SH","香溢融通","多元金融","浙江","59.07","4.54","4.54","49.92","22.4","0.49","5.66","1.25","0.13","4.78","2.08","19940224","10.49","2.31","68.14","142.18","63.26","33.98","47127"
"20250214","002564.SZ","*ST天沃","化工机械","江苏","480.14","8.58","8.59","67.2","37.44","10.78","31.92","3.72","0.01","0.14","29.21","20110310","-40.13","-4.67","-41.11","100.63","16.54","0.09","33205"
"20250214","000859.SZ","国风新材","塑料","安徽","0","8.96","8.96","40.76","12.19","15.47","11.28","1.26","-0.09","3.11","1.7","19981119","6.23","0.7","0.9","-367.28","3.97","-4.63","43253"
"20250214","831526.BJ","凯华材料","化工原料","天津","106.03","0.52","0.83","2.33","1.68","0.14","0.51","0.62","0.21","2.62","11.4","20221222","0.63","0.76","12.12","32.52","31.09","19.93","5699"
"20250214","600359.SH","新农开发","种植业","新疆","44.3","3.82","3.82","13.39","8.33","2.52","9.37","2.46","0.11","1.79","3.6","19990429","-6.4","-1.68","-19.5","-32.94","27.97","10.84","47415"
"20250214","002606.SZ","大连电瓷","电气设备","辽宁","19.88","4.21","4.39","28.45","18.2","6.15","2.52","0.57","0.36","3.84","2.45","20110805","9.52","2.17","89.7","302.08","34.11","14.95","33383"
"20250214","688722.SH","同益中","化纤","北京","27.91","2.24","2.25","15.28","7.29","6.97","6.46","2.88","0.36","5.75","2.35","20211019","3.64","1.62","-17.57","-38.49","36.9","19.74","6373"
"20250214","300757.SZ","罗博特科","专用机械","江苏","290.78","1.48","1.55","24.19","15.61","2.55","5.23","3.37","0.46","6.59","27.02","20190108","2.94","1.89","-5.93","119.93","29.41","7","23994"
"20250214","001314.SZ","亿道信息","元器件","深圳","252.63","0.52","1.41","33.46","27.29","4.2","12.63","8.93","0.15","14.5","3.45","20230214","6.19","4.37","22.58","-77.9","15.06","0.88","27757"
"20250214","003016.SZ","欣贺股份","服饰","福建","0","4.27","4.29","34.91","21.04","8.38","12.41","2.9","-0.07","6.29","1.22","20201026","8.75","2.04","-21.52","-125.03","67.53","-2.87","15754"
"20250214","002749.SZ","国光股份","农药化肥","四川","17.64","4.23","4.68","25.82","17.83","4.11","4.91","1.05","0.61","4.28","3.17","20150320","9.15","1.96","6.46","21.18","45.59","19.86","11167"
"20250214","300859.SZ","西域旅游","旅游服务","新疆","35.11","1.55","1.55","9.63","3.73","2.45","2.97","1.92","0.74","5.07","6.87","20200806","2.89","1.87","0.46","-7.53","65.22","43.4","13661"
"20250214","605338.SH","巴比食品","食品","上海","16.96","2.48","2.48","28.18","13.82","4.9","8.04","3.24","0.78","9.16","1.93","20201012","11.51","4.64","2.04","25.68","26.4","16.26","16000"
"20250214","605018.SH","长华集团","汽车配件","浙江","46.43","4.7","4.71","31.91","13.17","12.11","15.2","3.23","0.19","5.73","2.06","20200929","7.44","1.58","3.63","57.66","12.92","5.43","12638"
"20250214","688559.SH","海目星","专用机械","深圳","37.22","2.07","2.47","117.68","90.82","14.71","21.55","8.74","0.81","14.44","2.33","20200909","12.19","4.94","7.92","-46.38","26.06","4.33","13894"
"20250214","600228.SH","返利科技","互联网","江西","0","4.17","4.19","6.34","4.76","0.03","-2.47","-0.59","-0.01","1.2","4.44","19990119","2.74","0.65","-0.07","74.18","48.28","-1.7","35305"
